Customer Behavior,Market Trends,Seasonal Fluctuations,Product Availability,Customer Demographics,Website Traffic,Engagement Rate,Discount Rate,Advertising Spend,Social Media Engagement,Returning Customers Rate,New Customers Count,Product Categories,Average Order Value,Shipping Speed,Customer Satisfaction Score,Economic Indicator,Sales Forecast
41.16863382,1,Medium,63,60+,189,0.021830873,0.459223428,1207.895492,168,0.306014352,35,Beauty,168.2235638,3.136002744,2,1,211
38.48734509,1.2,Medium,65,26-35,201,0.038061147,0.023382852,1140.908195,235,0.345870547,7,Fashion,120.2666684,3.636226462,5,1.1,429
55.30342947,1.2,Low,80,18-25,232,0.088546413,0.430147831,1931.380208,547,0.631443574,96,Fashion,98.79928695,3.002712325,4,1.1,452
60.85399949,1.2,High,30,18-25,190,0.045502924,0.264539743,1456.540494,957,0.193810282,11,Home,50.41622569,1.666693657,2,1.1,259
53.40122155,1,High,50,18-25,220,0.058323049,0.476145341,762.3819168,803,0.636760982,39,Sports,100.5920664,3.72250355,2,0.9,103
47.16702304,0.8,High,40,46-60,203,0.061424433,0.032481207,956.9667921,226,0.59782467,22,Sports,130.2307345,2.87635019,1,0.9,179
46.25090864,0.8,Low,94,18-25,209,0.019823372,0.426683046,1259.30681,393,0.481700928,56,Fashion,142.9236697,3.537545135,2,1.1,154
31.92932183,0.8,High,63,46-60,199,0.023521096,0.414479032,953.8448322,426,0.46010772,70,Beauty,113.5803888,2.805313792,3,1.1,477
45.98833913,1.2,Medium,82,26-35,199,0.062552302,0.26783068,1591.361599,642,0.196578025,8,Beauty,26.93607765,2.625696841,4,0.9,104
40.59244131,0.8,Low,35,60+,187,0.022412663,0.448593837,725.082198,543,0.385392523,30,Electronics,85.04578307,3.010171453,1,0.9,133
61.78163005,1,Low,83,46-60,184,0.053420102,0.282408828,1035.583213,384,0.31879417,13,Electronics,71.09374263,3.701166831,3,0.9,328
43.27429878,1,Medium,64,46-60,224,0.036160541,0.148738647,645.754939,266,0.141818035,60,Home,128.383071,3.902887578,1,1.1,453
65.88380121,1.2,Medium,34,60+,217,0.091033519,0.479901148,1147.844614,630,0.679446453,93,Fashion,168.6727613,3.555179099,2,1,277
47.9539806,0.8,Low,51,46-60,212,0.089552937,0.051852907,1047.925639,813,0.410564888,41,Electronics,133.9419069,3.696661809,1,0.9,418
63.96847888,1.2,Low,53,46-60,194,0.026174915,0.475138272,1248.67303,268,0.259888255,31,Beauty,180.3639068,2.61983746,1,1,339
36.22543929,0.8,Medium,76,36-45,214,0.022608602,0.392965264,1318.907977,952,0.470086621,45,Beauty,26.92043057,3.010593434,4,0.9,397
51.40600935,1.2,Medium,38,18-25,204,0.0172647,0.459021994,1069.135973,229,0.525377979,64,Sports,92.65129293,3.492781726,4,0.9,136
44.34781576,0.8,Medium,63,36-45,178,0.034655679,0.411589892,1209.131162,425,0.198820433,26,Electronics,199.9719087,3.490741589,4,1,300
62.92106583,0.8,Low,42,46-60,198,0.085877142,0.355649158,335.9899406,432,0.419807958,53,Home,199.9599279,3.797945868,4,1,315
43.67633133,1,Medium,10,36-45,189,0.063985799,0.265067135,1286.746756,419,0.114689604,32,Electronics,173.2116585,3.567226447,4,0.9,103
53.49990653,1,Medium,85,18-25,201,0.024064437,0.242513834,1051.177511,117,0.742483005,30,Fashion,72.10036143,4.304285212,2,1.1,459
61.73241668,1.2,High,45,26-35,183,0.052593017,0.208612977,904.3334233,756,0.477315785,53,Home,114.2849324,1.900560624,4,1.1,81
65.50967321,0.8,Medium,19,46-60,190,0.038526124,0.346076357,1001.752159,942,0.201721247,99,Home,128.9086554,2.848406052,4,0.9,93
51.39312339,1,Medium,81,26-35,190,0.090404914,0.424913082,999.7707415,661,0.633808516,51,Sports,90.23664523,2.387301504,4,0.9,461
52.25964434,1,High,41,46-60,205,0.025203355,0.441116872,1493.294006,656,0.116723553,91,Sports,136.5341004,1.834954842,3,0.9,146
43.94056685,1,High,64,46-60,197,0.097408052,0.173907454,1656.324989,408,0.554772234,20,Electronics,157.0560833,3.225970818,4,0.9,303
49.16425162,0.8,High,94,46-60,223,0.02353349,0.026698656,889.5009327,471,0.416415346,44,Fashion,92.85750428,4.387923525,1,0.9,179
54.16372947,0.8,Medium,14,60+,198,0.05186251,0.475005956,1064.892523,555,0.762989568,43,Electronics,110.2805421,4.504390171,2,1.1,225
40.09757354,1.2,High,43,36-45,192,0.022705298,0.394462932,1510.224468,480,0.160887393,62,Beauty,73.260937,1.157996212,2,1,304
49.06073913,0.8,Medium,96,60+,178,0.064773596,0.478077053,1241.632492,897,0.340264126,38,Electronics,82.0639594,1.358109404,1,1,442
46.15672149,1,High,76,18-25,213,0.073146941,0.184343876,1331.250373,111,0.553987329,95,Electronics,141.6428625,3.746008201,2,1,58
49.24064358,0.8,Medium,19,60+,207,0.081643659,0.392205246,1075.054595,687,0.617865286,37,Sports,188.97393,3.021928341,4,1.1,452
51.58379588,1,Medium,34,60+,229,0.099732048,0.306870266,680.4214775,573,0.676366566,40,Fashion,140.7636278,1.803282395,1,1.1,253
60.30910205,0.8,Low,58,18-25,198,0.015193614,0.205828732,1106.72302,218,0.340077254,4,Electronics,146.1168287,4.061547464,5,1,86
61.80925585,0.8,Medium,81,60+,196,0.033547568,0.003838751,1182.45985,821,0.461292665,84,Home,124.4395045,3.834900903,5,0.9,467
67.02837177,1,Low,69,18-25,191,0.039884349,0.188888154,1114.22496,168,0.640473542,73,Electronics,163.2205743,2.692452193,3,1.1,119
62.51524486,1.2,Medium,66,26-35,209,0.09969837,0.39713431,1127.772405,239,0.406596601,5,Beauty,187.0469623,1.882051174,2,1,145
45.45064995,0.8,Medium,35,36-45,201,0.073158671,0.178825808,1260.527652,940,0.562750479,45,Beauty,53.11800758,3.496085612,5,0.9,234
27.44101987,0.8,Medium,18,46-60,203,0.049837588,0.402165618,1228.086157,668,0.764142381,62,Home,51.29292904,1.79158137,2,0.9,187
39.66754903,1,High,87,36-45,189,0.031509344,0.12614286,513.2929124,563,0.528895109,75,Fashion,163.0614787,2.25306954,4,0.9,164
40.77034958,1.2,Medium,40,18-25,204,0.054518134,0.252981725,1065.819336,742,0.514336104,1,Beauty,21.11338272,2.419223859,4,0.9,311
53.11789312,0.8,Medium,52,18-25,216,0.012749751,0.369865695,790.7875884,911,0.609414352,55,Home,179.7171437,3.304877137,4,1,81
44.53144156,0.8,Medium,80,36-45,216,0.034002758,0.246628844,1131.902931,800,0.574778213,34,Electronics,89.80381224,2.53301962,1,1,124
54.31092435,1,High,41,26-35,194,0.096124204,0.132456244,1396.030063,663,0.198975024,59,Beauty,72.56854436,3.353872472,3,1,277
58.74542573,0.8,High,78,18-25,204,0.034889089,0.366882791,957.1997347,160,0.102316347,32,Fashion,164.4305903,4.623842854,1,1.1,358
68.82911338,1,Medium,25,18-25,206,0.041553116,0.460977506,569.6669923,772,0.175865072,52,Home,85.10491496,3.278712515,2,1.1,104
36.35559464,1,Medium,65,60+,195,0.023637073,0.180959874,1206.136668,722,0.367018682,91,Home,95.45183018,1.331807262,5,0.9,440
32.36583999,0.8,Low,30,18-25,195,0.03848412,0.052886428,1385.200155,291,0.295927358,63,Beauty,129.0404242,1.165395778,3,1.1,123
63.13145693,1.2,Medium,88,36-45,201,0.056098895,0.178321605,1159.595237,169,0.492090884,8,Sports,130.1882462,4.213263271,5,1,379
43.99869468,0.8,Medium,33,46-60,197,0.013910086,0.36112297,721.8446307,885,0.741798887,36,Fashion,180.6933403,2.55152304,3,0.9,296
38.87084224,0.8,High,23,60+,198,0.056275441,0.11866267,1224.377307,673,0.189038136,36,Fashion,178.7644714,2.433288241,5,1.1,93
54.91820534,1,Low,11,18-25,216,0.044077461,0.197503118,1187.183698,124,0.282878472,41,Sports,120.4137259,3.691907694,5,0.9,250
45.77268529,1.2,Low,67,46-60,204,0.063368602,0.216490585,637.7087194,351,0.692654207,87,Electronics,135.1186509,1.503762004,3,1.1,463
46.43650849,1,High,40,36-45,224,0.069139729,0.067451219,1250.762542,370,0.232697242,75,Fashion,23.44545628,1.382054557,3,0.9,233
53.04466603,1,Low,85,26-35,171,0.054514547,0.451063886,1036.631296,493,0.644013659,99,Beauty,22.47624269,3.896173625,5,1,436
55.29077826,1.2,High,38,46-60,217,0.051080412,0.466924921,1279.009315,983,0.408450236,68,Fashion,88.69524463,3.562224034,1,0.9,267
57.32163426,1,Low,77,18-25,201,0.051956997,0.352041623,1520.008712,108,0.378544867,13,Home,67.00037734,1.462274715,1,1,224
46.38191646,0.8,Medium,14,26-35,201,0.042760019,0.045727551,802.4668761,511,0.788742281,46,Electronics,37.48536422,2.402343579,1,0.9,434
47.01937687,1,Medium,45,60+,207,0.025694966,0.042626018,281.7196388,163,0.542323591,78,Beauty,131.4160774,3.619303587,4,0.9,441
50.63015481,1.2,Low,20,46-60,189,0.062755811,0.164381798,801.1117593,407,0.54906003,11,Fashion,124.4013315,2.650652558,3,1.1,121
49.31102803,0.8,Low,26,18-25,204,0.036222259,0.076881617,456.8021569,802,0.710984284,22,Sports,136.5288329,3.752512394,5,1.1,98
51.43138678,1,Medium,90,46-60,210,0.067119596,0.301962716,1326.626312,393,0.185068413,98,Home,108.9600034,2.469987537,5,1.1,87
52.23039679,0.8,High,50,18-25,208,0.039273891,0.018933122,742.1637905,858,0.493898171,15,Electronics,89.13233707,4.522922828,4,0.9,251
50.15249779,1,High,46,46-60,212,0.058959125,0.338237629,1202.286882,287,0.603517127,42,Home,44.54518738,2.30351425,5,0.9,80
46.90776625,1.2,High,10,60+,166,0.016141506,0.435425528,1050.721813,311,0.173431114,37,Fashion,137.4636097,2.008437944,2,1,251
48.87658762,0.8,Low,17,36-45,190,0.022775526,0.417607082,971.4710054,279,0.412888257,58,Sports,197.0224432,2.850253856,4,1,290
54.59458762,1.2,High,61,46-60,202,0.05006629,0.290394429,1297.94462,118,0.441610058,19,Sports,135.304214,2.615400229,4,0.9,388
57.68392722,1.2,Medium,17,46-60,171,0.062976113,0.308739112,1184.774133,741,0.796938448,69,Electronics,166.4265208,4.428073885,1,0.9,279
53.05300043,0.8,High,36,26-35,225,0.04359027,0.415424968,1360.74402,378,0.21236718,3,Fashion,113.5066139,2.160185013,5,1,466
56.4385765,1.2,Medium,62,26-35,180,0.055614001,0.470410036,1433.68136,985,0.571461169,12,Sports,69.71783743,0.613528923,3,0.9,305
65.31327173,1.2,Medium,59,46-60,216,0.017921662,0.049114551,705.9474455,547,0.380342584,94,Home,60.13138293,2.963953486,1,1.1,431
59.73003973,1,Medium,92,36-45,190,0.087488123,0.437710192,680.4922891,109,0.620702696,28,Home,95.35960709,3.675517411,3,1.1,305
57.72545586,1.2,Low,30,46-60,211,0.097864912,0.233053161,361.0043745,119,0.436027883,54,Electronics,157.5306038,2.663205838,5,0.9,354
46.8319686,1,Medium,81,60+,191,0.075263009,0.442944273,646.7437366,658,0.44644857,69,Fashion,125.601218,2.479717098,4,0.9,338
54.50049558,0.8,Medium,94,26-35,220,0.090912691,0.254770064,1104.205114,710,0.270178577,7,Electronics,132.9599698,2.251430366,5,1.1,262
56.58666229,1,High,36,26-35,192,0.061536624,0.393083234,845.9473763,943,0.481225696,33,Fashion,82.77658428,2.886370159,5,1,159
54.79338973,1,Medium,43,36-45,197,0.064109121,0.293996396,673.5458224,791,0.339527446,37,Electronics,103.3770451,3.201460798,4,1.1,439
28.25353822,1.2,Medium,33,46-60,219,0.031548031,0.093804486,12.33692655,243,0.73764183,38,Beauty,75.44279098,3.31714973,1,1,479
25.13824118,1.2,Medium,48,26-35,212,0.074324335,0.21628065,864.7199696,764,0.634763089,96,Sports,35.82685931,3.545596819,4,0.9,399
48.18802719,1.2,Medium,45,26-35,220,0.085924095,0.481034013,1473.896575,645,0.714904294,85,Sports,106.8733476,4.341751479,2,1.1,313
51.93704519,1,Low,98,36-45,214,0.02205217,0.053842576,1476.418156,725,0.735355453,89,Fashion,75.90848803,3.451171939,3,1,433
42.22322954,0.8,High,69,26-35,182,0.059587148,0.244602406,1334.359995,161,0.402007371,19,Fashion,145.6513191,2.384362321,5,1,242
72.53403341,1,Low,39,36-45,203,0.012453448,0.141629367,759.1375862,189,0.190105834,82,Electronics,28.51240275,2.094575544,5,1.1,377
58.65055298,0.8,Low,62,46-60,178,0.031708632,0.028252377,748.8177261,256,0.158018348,79,Fashion,50.42284895,2.29018802,4,1.1,486
62.06915421,0.8,Medium,44,26-35,201,0.030211344,0.458857433,1193.819795,534,0.713574447,33,Home,167.5485633,2.898508844,3,1,362
55.45337141,0.8,Medium,83,60+,204,0.036170049,0.375357211,1787.458134,655,0.596601761,55,Fashion,119.6826927,4.120688396,4,1.1,275
52.40613272,0.8,Medium,84,60+,213,0.097877606,0.378316579,954.8616307,281,0.462813485,45,Sports,113.5670051,3.082999846,5,0.9,60
49.61273658,1,Medium,24,26-35,188,0.042860582,0.298122426,753.8387593,175,0.73701533,16,Sports,103.1484291,2.57771794,5,1.1,60
48.73531163,1.2,Medium,79,26-35,197,0.047358448,0.372256071,1177.97481,134,0.381209897,21,Electronics,176.6530531,2.144831412,4,1,431
56.65998956,0.8,Low,78,46-60,195,0.077257642,0.339324124,812.6036477,157,0.439086291,71,Sports,172.6404884,3.861718388,5,1,169
62.06533865,0.8,Low,52,26-35,206,0.045006675,0.046030213,1387.376053,741,0.224711633,97,Sports,153.3339166,2.626870424,3,0.9,351
54.49655825,1,Low,93,46-60,234,0.087774023,0.297508927,1241.541266,165,0.185205219,7,Home,38.98216614,5.021034684,5,0.9,320
45.00140476,0.8,Low,81,60+,222,0.077064044,0.023416014,939.3800896,566,0.542328409,36,Sports,117.7029478,2.622653457,5,1.1,163
57.85609494,0.8,Medium,52,18-25,183,0.031508627,0.137626893,1171.098757,988,0.129369861,46,Sports,77.05217533,3.834335007,1,1.1,151
53.56952404,0.8,Medium,99,60+,196,0.05298935,0.315395525,1354.296889,533,0.460884714,50,Sports,153.4410319,3.95314682,5,0.9,234
66.81422998,1,High,11,18-25,180,0.025900488,0.209498993,592.391116,830,0.597492966,2,Home,86.16526257,4.948843869,4,1.1,422
45.16429471,0.8,Low,17,26-35,204,0.086836581,0.498886845,1126.551865,911,0.200748166,96,Sports,177.6267155,5.660151811,4,0.9,458
43.0783717,1,Medium,28,18-25,179,0.073929678,0.377716148,1210.145901,490,0.614643363,29,Sports,129.7903082,1.877612584,5,1,322
45.58044468,0.8,High,79,46-60,195,0.09953328,0.226158098,630.9800381,139,0.119561442,10,Fashion,98.88689108,3.484791901,5,1.1,262
49.42368438,0.8,Medium,76,46-60,225,0.06714422,0.436224042,1151.042105,551,0.282506695,55,Electronics,91.31784042,3.085360097,3,1.1,338
47.59241466,1,Medium,42,26-35,204,0.04003551,0.024206077,1031.669157,172,0.697340659,78,Sports,157.4542141,3.085875702,3,1.1,382
23.25594444,0.8,Medium,40,18-25,196,0.065258978,0.09008827,1244.978801,817,0.569495533,9,Home,42.1345451,4.154217866,1,1,497
54.54817965,1.2,Low,40,46-60,182,0.014333336,0.027623211,1022.36898,776,0.504979067,7,Fashion,106.1863235,5.222033349,3,1,402
45.59827377,1,High,56,18-25,196,0.097826818,0.341121686,1406.241417,393,0.580436333,23,Home,63.65537673,2.993868929,1,1,426
41.39648407,1,Medium,23,36-45,197,0.088949958,0.295710902,1000.401694,842,0.794635554,21,Beauty,98.49526855,2.63812759,5,1,133
40.3193275,1.2,High,75,26-35,223,0.079828501,0.15374854,936.3169684,962,0.221480425,21,Home,62.04865068,2.058355139,2,1,347
33.378564,1,Low,21,26-35,196,0.037942,0.481996182,998.896129,479,0.101598624,69,Fashion,144.582976,3.802607945,1,1,81
46.95791079,0.8,Low,87,36-45,175,0.052927267,0.101550559,1062.290934,166,0.305208658,32,Fashion,90.49405997,4.331309193,2,1,490
56.98372458,0.8,High,41,60+,188,0.064466745,0.439733569,1409.134672,581,0.176809094,48,Electronics,66.71040468,2.863198429,3,0.9,288
47.49727301,1.2,Medium,87,18-25,198,0.019472402,0.000226316,760.2754963,748,0.697004602,28,Sports,91.67059048,2.970991282,4,1.1,325
40.6773439,1,Low,57,60+,197,0.058052402,0.498371397,1340.714948,684,0.738452874,4,Home,199.8616856,4.759495211,1,0.9,207
43.72340894,1,Medium,25,46-60,191,0.034528846,0.201226755,494.1369341,303,0.731584744,30,Beauty,182.1626352,3.090091162,1,1,262
40.77399376,1.2,Low,55,26-35,216,0.018359378,0.431172009,910.2374903,942,0.419635846,78,Electronics,169.8456017,3.086465171,4,1.1,57
17.62494482,1.2,Medium,98,36-45,222,0.04311945,0.020226941,1089.187137,261,0.252316307,11,Sports,168.9615125,2.245291136,4,1,302
55.91659199,1.2,Medium,17,46-60,216,0.03458286,0.154032,1172.353772,345,0.183710397,2,Beauty,45.53538898,1.700056128,1,0.9,184
48.08489698,1.2,Medium,58,18-25,198,0.073989835,0.318093239,692.3676519,690,0.525327957,23,Fashion,136.0330497,3.951378694,3,0.9,266
49.59237214,1.2,High,93,60+,200,0.049527216,0.434977679,926.8649711,285,0.568095226,73,Electronics,169.7085315,3.116437341,1,1.1,481
47.58547413,1.2,Medium,31,60+,174,0.033512265,0.318996873,760.0779861,366,0.518112463,85,Fashion,62.67290033,3.184815702,3,1.1,122
57.29288223,1.2,High,73,36-45,198,0.068963046,0.338730251,829.9092734,747,0.712669145,97,Fashion,111.2557973,3.95137144,2,1.1,338
41.64317435,1,Medium,98,26-35,218,0.044805636,0.449533219,1370.50486,400,0.65872352,83,Fashion,61.87146105,3.290816206,1,1,94
57.98137362,1.2,High,93,60+,199,0.076217745,0.395966909,1257.364765,553,0.100666907,46,Beauty,127.4289506,4.302161203,2,1.1,285
57.73226957,0.8,Medium,99,60+,173,0.061971722,0.126883842,759.6885694,401,0.232233319,75,Electronics,116.8753149,4.37591017,5,1.1,280
48.53968553,1.2,High,65,26-35,222,0.081961096,0.117874102,760.5952332,317,0.125223329,79,Electronics,80.89929605,4.930795466,4,0.9,330
60.79447705,1.2,Medium,10,46-60,206,0.020644587,0.141846049,1077.832606,436,0.762687782,77,Sports,158.1120464,1.382003207,4,1,373
52.1198648,1,Medium,85,46-60,210,0.082285146,0.352659901,672.8070832,739,0.195108267,35,Sports,20.00142539,4.043247074,1,1.1,465
58.02211612,0.8,Low,17,36-45,199,0.077646065,0.439948925,1016.899527,296,0.145543182,86,Beauty,35.07486424,2.626998491,1,1.1,459
42.99638839,1.2,Medium,85,46-60,209,0.037504225,0.137720441,722.6785512,456,0.45371828,10,Fashion,64.4399666,3.553619045,1,1.1,488
45.26720268,1.2,Low,17,46-60,196,0.056744705,0.130148598,1225.845052,130,0.407419594,81,Sports,30.96600847,1.742782452,2,1,296
64.48961765,1,Medium,42,26-35,186,0.082901331,0.424817467,652.0698056,411,0.124144312,35,Electronics,109.8198531,2.934305605,1,1.1,364
64.56732286,1,High,71,46-60,195,0.021063007,0.300957032,765.7941778,466,0.277650438,73,Beauty,28.7043023,1.874189898,1,1,307
49.3320007,0.8,High,94,18-25,204,0.092062102,0.057208418,724.6960904,766,0.45973472,31,Beauty,157.8920466,4.668109608,1,1.1,467
44.20610629,1,Medium,42,18-25,209,0.053407269,0.479773732,637.0031234,957,0.132466285,46,Sports,191.6530696,4.042976236,3,1,231
63.69948445,1,High,93,46-60,212,0.031799411,0.055049783,795.3494999,747,0.193080748,69,Beauty,155.9142372,0.696746217,3,0.9,201
65.29507335,1,Medium,11,26-35,196,0.093175025,0.383956258,784.0390581,404,0.551552647,68,Electronics,26.84404259,4.200782106,3,1,363
48.95307319,0.8,Low,76,46-60,177,0.077360615,0.185832293,1367.152856,345,0.210197263,6,Fashion,40.21803335,2.340366384,3,0.9,307
52.19153847,1.2,Medium,78,46-60,206,0.043926624,0.366064861,1081.791685,709,0.2398903,34,Fashion,46.0281936,4.358454015,2,0.9,127
54.92279555,0.8,Medium,64,18-25,199,0.068036457,0.112642468,880.9790485,554,0.683680103,29,Sports,120.6865772,1.790959766,1,1,308
47.61322672,1,Medium,79,46-60,183,0.093407082,0.164685633,1145.691838,467,0.593269621,45,Sports,186.7219831,3.456770775,1,1,274
41.26435367,1.2,High,54,60+,194,0.093595192,0.313437506,1087.798082,343,0.485560464,6,Beauty,26.63815512,2.559689209,3,1.1,280
33.42673398,1,High,28,18-25,201,0.083255584,0.163566038,1517.144395,195,0.734947597,16,Fashion,177.3169195,3.044724735,4,1,346
62.48029939,1.2,High,17,26-35,210,0.018553728,0.431966399,1404.325442,343,0.102933034,4,Electronics,148.5875907,4.247290131,3,1,346
58.15315671,1.2,Medium,39,18-25,215,0.088594143,0.130225551,1027.696929,261,0.222401422,57,Electronics,81.33513241,4.235365346,5,0.9,405
49.68157693,0.8,Low,71,36-45,194,0.035380376,0.06541499,1260.125565,313,0.242405092,25,Sports,81.19982824,3.702758739,2,1.1,255
53.24182524,1.2,Medium,35,60+,195,0.072378574,0.092619127,1551.685488,948,0.451737585,77,Beauty,35.70195055,3.738093178,4,0.9,176
48.27872378,1,Medium,67,18-25,220,0.07571733,0.247507714,496.4990896,350,0.604389518,94,Beauty,169.9621471,2.27039693,4,0.9,434
53.44480385,1.2,Low,25,26-35,199,0.077691257,0.387493881,837.6184487,417,0.431955116,72,Home,62.91957314,2.594949743,5,1,325
42.1152361,0.8,Medium,49,18-25,176,0.080070331,0.137216581,799.1241564,751,0.587114943,15,Beauty,167.535796,3.01600287,2,1,338
54.59252133,0.8,High,30,36-45,221,0.06574555,0.453725068,1460.316335,902,0.435015825,99,Fashion,38.72177746,2.69401386,5,0.9,62
35.67133159,0.8,High,47,18-25,199,0.08614459,0.467824711,688.0411812,239,0.602801757,65,Electronics,127.8237551,2.019057335,5,0.9,137
62.75195292,1.2,Low,62,26-35,186,0.026106857,0.010847283,972.7439023,679,0.309719094,33,Home,192.5201915,3.318100398,2,1,478
31.0423354,0.8,Medium,82,46-60,176,0.026009004,0.360674495,870.4405943,550,0.177536532,25,Electronics,197.3694711,1.467531537,2,0.9,99
53.44446208,0.8,Medium,71,46-60,189,0.06855443,0.465084693,556.6158536,383,0.412197438,69,Electronics,66.62577791,4.748642356,1,0.9,299
41.1202688,1.2,Medium,68,36-45,210,0.050237975,0.272805372,976.31257,263,0.41673878,94,Home,164.7777379,3.759346051,4,1.1,478
51.23447799,0.8,Low,51,46-60,209,0.076214829,0.124634256,1168.304082,412,0.199892148,16,Electronics,72.71185746,3.564581921,2,1,417
61.52534568,1.2,High,31,60+,186,0.074744274,0.458493152,1496.203956,210,0.608574296,92,Home,84.24353859,3.313164502,5,1,413
63.60488776,1,Low,90,18-25,196,0.079358716,0.128880813,474.1063037,409,0.122297788,21,Sports,167.0930805,0.793635072,3,1.1,96
47.75382687,1,Medium,99,18-25,192,0.06400131,0.389254814,1143.912093,294,0.124835622,18,Beauty,150.7221107,3.032341336,5,1,406
56.21578684,1,High,49,26-35,194,0.010646427,0.095615504,964.6469464,109,0.121510652,74,Electronics,124.9864092,3.895339076,3,0.9,68
33.5913228,1,High,14,18-25,186,0.031677373,0.040476018,817.2984998,672,0.788006644,22,Sports,137.1987917,2.452053306,4,0.9,337
50.05642668,1.2,Medium,44,26-35,208,0.087404643,0.019243203,1302.289545,686,0.283551389,30,Beauty,97.25055803,2.599648607,1,1.1,264
56.15922895,0.8,Medium,34,60+,221,0.051913317,0.359283309,941.3180608,304,0.696924107,98,Sports,39.06160262,1.343612965,3,1,68
58.27413314,1,Medium,77,60+,221,0.029285273,0.164247288,938.3293023,596,0.382204316,26,Fashion,128.871533,4.551135915,1,1,156
48.80707933,0.8,Medium,87,36-45,212,0.099963512,0.181889206,664.5789061,400,0.229854743,65,Home,37.25772033,2.630487039,2,1.1,286
41.68615099,1.2,High,88,46-60,223,0.06142402,0.430694273,592.7810726,505,0.216278821,23,Fashion,145.3723346,1.889695234,5,0.9,348
25.72966108,1,Medium,33,18-25,205,0.063616716,0.10712,849.2931985,524,0.782048301,17,Home,72.83145218,4.14969057,2,1.1,287
48.3730024,1,Low,18,46-60,202,0.035325543,0.018011306,923.8104715,275,0.72683405,94,Beauty,20.66813331,4.841918569,2,1.1,345
52.00725519,0.8,Low,86,36-45,176,0.043370817,0.00559009,677.5317514,743,0.42868848,68,Beauty,35.58439116,2.50306833,1,1.1,308
57.11222231,1,Low,10,36-45,193,0.087509613,0.298892973,1338.574207,499,0.151229676,27,Sports,163.6179416,3.996569645,5,1,295
31.29424266,1.2,High,52,18-25,193,0.074204671,0.188412768,1170.01581,308,0.330624332,74,Home,80.60689148,3.708899372,4,1,109
60.07952655,0.8,High,27,18-25,197,0.054877977,0.269015644,1013.32605,215,0.425431951,44,Home,81.82566332,2.970967664,1,1,410
57.02190304,1,Medium,54,46-60,207,0.098368376,0.454561146,887.2942775,795,0.421034992,71,Sports,115.0925004,2.859287039,1,1.1,449
58.59055663,0.8,Low,36,18-25,184,0.030903941,0.497804381,1171.001929,705,0.732974595,6,Sports,30.6771935,2.104308969,1,1.1,343
44.73804879,1,High,90,36-45,212,0.077386556,0.249362403,1406.541165,586,0.506216154,28,Fashion,141.0198001,3.116974994,2,0.9,369
52.34184652,0.8,Medium,83,46-60,192,0.086290966,0.329577624,789.143612,127,0.235561927,39,Electronics,177.3799925,1.598666621,3,1.1,469
56.99645738,1,Medium,20,18-25,193,0.040675081,0.259034722,1573.107171,498,0.413036112,70,Beauty,198.4842575,3.827134612,2,1,282
50.75279793,1.2,High,65,46-60,217,0.062723914,0.307579287,1184.18961,379,0.619082264,61,Beauty,60.03028005,4.902776534,5,1.1,458
51.02814256,1,High,23,26-35,194,0.020303885,0.192975687,1142.370914,625,0.624680514,30,Sports,89.72562088,4.710971444,2,1.1,366
44.71020208,1.2,Low,81,46-60,192,0.060704072,0.053612227,1034.542223,427,0.554046696,65,Sports,158.9822041,1.066775443,3,0.9,371
54.21095379,1,High,59,36-45,199,0.019962071,0.018297138,1306.517231,372,0.204591174,67,Home,40.53166391,3.288708827,5,1,142
41.09664247,1.2,Medium,78,26-35,200,0.093042187,0.206574628,1493.753842,432,0.464130556,94,Beauty,157.0611276,3.12390138,4,0.9,397
27.00951085,0.8,Medium,93,26-35,193,0.095611713,0.230161161,599.6609971,479,0.269468234,33,Electronics,157.7956927,4.76657682,3,1,189
51.00730085,1.2,Low,60,36-45,171,0.050165308,0.143580741,668.9579159,715,0.578155612,86,Home,20.91054057,4.041693433,3,0.9,51
48.06162997,1,High,95,46-60,197,0.070480207,0.153798101,1532.784972,307,0.276468534,34,Home,50.7863763,3.606081018,3,1,233
48.95729858,1,Medium,33,36-45,178,0.093651766,0.218153579,994.897679,606,0.471468268,61,Fashion,25.27194845,3.221290622,1,1,365
49.64540797,1.2,Medium,49,60+,197,0.055033879,0.19442779,1046.321708,187,0.67013888,64,Home,99.68598928,1.756549975,3,0.9,195
61.84112808,1,Medium,65,26-35,220,0.085575612,0.20289772,1022.719522,941,0.499481947,54,Sports,105.7440208,2.216594545,3,0.9,459
48.61054467,1.2,Medium,41,26-35,220,0.084128227,0.12712392,621.2290274,563,0.779332632,43,Beauty,35.33615003,1.59338021,5,1,75
48.00711693,0.8,Medium,25,46-60,196,0.046186232,0.307745836,314.9743159,951,0.520871105,57,Home,92.2835144,3.847978366,5,1,86
42.32009624,1,Medium,73,60+,176,0.08157273,0.436719395,828.2138862,789,0.77270701,33,Sports,44.30009852,4.112249095,4,0.9,469
52.44476359,0.8,High,64,26-35,201,0.050179754,0.003489759,1045.951739,417,0.174303104,83,Electronics,80.09047848,1.694599734,2,1,66
42.27622872,1.2,Low,95,26-35,211,0.098582198,0.323359019,861.4356212,915,0.576445964,60,Sports,180.9032905,2.38584138,1,1,397
45.90798888,1,Medium,53,36-45,217,0.044036589,0.056501454,863.9269271,289,0.177616792,25,Fashion,34.35552406,4.562415798,1,1,163
